POP    GCclasses       nb_CDS  medianGC3       pNseq   pSseq   NbSynSites      totallengthCDS  pNpS
Takla_soc	12	2232	0.668305	740.9260	1149.2500	1027660.0	4001793.0	.21621
Takla_soc	13	2100	0.675921	684.1130	1160.2700	1027150.0	4003683.0	.19642
Takla_soc	14	2054	0.683333	708.4480	1092.8000	1028090.0	4000539.0	.21698
Takla_soc	15	1968	0.689895	774.9090	1147.9900	1030110.0	4002441.0	.23423
Takla_soc	16	1783	0.696252	644.3360	880.9950	1029520.0	4003764.0	.24705
Takla_soc	17	1806	0.702703	538.8980	978.6900	1031090.0	4003092.0	.19148
Takla_soc	18	1716	0.709236	583.7290	1202.7900	1033930.0	4000791.0	.16379
Takla_soc	19	1795	0.715715	586.8470	1137.1700	1029700.0	4001154.0	.17272
Takla_soc	20	1845	0.723149	599.4360	1154.6300	1029100.0	4000041.0	.17857
Takla_soc	21	1972	0.731752	572.8950	1181.6200	1033850.0	4002012.0	.16666
Takla_soc	22	1882	0.741875	508.6930	1140.3000	1034830.0	4003659.0	.15454
Takla_soc	23	2074	0.753165	575.0290	1556.0500	1035670.0	4000056.0	.12666
Takla_soc	24	1751	0.767442	569.9360	1220.2200	1037400.0	4002882.0	.16239
Takla_soc	25	2206	0.788758	606.7710	1612.3500	1030730.0	4007037.0	.12820
Takla_soc	26	586	0.817391	92.391	208.407	169248.000	655752.000	.14634
kokanne	1	2615	0.487903	2198.7000	1323.6700	1016670.0	4000545.0	.56153
kokanne	2	3035	0.557823	1494.5900	1132.9700	1019060.0	4002180.0	.45045
kokanne	3	2800	0.597855	1123.1800	1096.9300	1022360.0	4000575.0	.34579
kokanne	4	2522	0.621889	1026.3600	1041.3500	1024160.0	4000140.0	.33663
kokanne	5	2452	0.641753	933.3600	1411.9800	1029520.0	4002213.0	.22627
kokanne	6	2392	0.658273	984.0070	1414.9600	1029130.0	4001301.0	.24087
kokanne	7	2243	0.673077	871.9340	1481.9300	1031130.0	4003737.0	.20279
kokanne	8	2099	0.687817	889.1170	1329.5100	1030500.0	4005942.0	.22480
kokanne	9	1900	0.697674	828.9420	1335.5700	1028090.0	4002222.0	.20930
kokanne	10	1837	0.709139	828.6450	1396.3200	1035060.0	4000500.0	.20149
kokanne	11	1845	0.723056	778.5070	1328.4700	1029440.0	4000002.0	.20155
kokanne	12	2062	0.738431	729.6260	1512.2500	1037640.0	4000569.0	.16551
kokanne	13	1957	0.759786	834.2440	2000.8800	1037540.0	4000458.0	.14583
kokanne	14	2087	0.788618	761.754	1854.150	964849.000	3732399.000	.14062
sockeye	1	2575	0.461126	2330.9400	1286.1500	1013980.0	4000308.0	.61904
sockeye	2	2904	0.521277	1479.5100	995.6840	1015220.0	4004268.0	.50000
sockeye	3	2789	0.555228	1138.1900	940.9390	1019890.0	4002759.0	.41304
sockeye	4	2998	0.580076	1124.7900	950.3500	1021040.0	4003638.0	.39784
sockeye	5	2855	0.599407	1095.3600	941.2800	1020170.0	4000086.0	.39130
sockeye	6	2652	0.614325	976.3660	1126.1600	1024970.0	4006281.0	.29357
sockeye	7	2516	0.626794	961.5370	1168.6400	1026770.0	4001676.0	.28318
sockeye	8	2517	0.637899	868.6840	1157.3000	1026160.0	4001316.0	.25892
sockeye	9	2420	0.64818	871.6930	1220.8600	1030500.0	4004760.0	.24576
sockeye	10	2429	0.656958	979.5750	1315.7900	1027500.0	4001988.0	.25000
sockeye	11	2371	0.666053	847.9790	1365.1000	1027770.0	4000356.0	.21212
sockeye	12	2214	0.673973	952.8290	1626.5600	1029530.0	4001244.0	.20382
sockeye	13	2178	0.682327	784.1380	1148.3100	1030380.0	4000566.0	.23423
sockeye	14	2045	0.689655	929.7180	1349.6000	1028980.0	4000269.0	.23664
sockeye	15	1888	0.695652	866.5600	1351.0200	1027710.0	4001112.0	.22137
sockeye	16	1942	0.702306	869.6030	1454.0900	1033680.0	4003809.0	.20714
sockeye	17	1777	0.708771	773.6320	1478.3400	1035050.0	4000083.0	.18309
sockeye	18	1977	0.716418	948.0860	1718.1300	1028910.0	4000347.0	.18674
sockeye	19	1815	0.723902	820.0960	1554.8600	1033410.0	4001508.0	.18000
sockeye	20	2014	0.731844	724.6090	1340.5900	1034030.0	4000857.0	.18604
sockeye	21	1897	0.741641	667.4720	1482.9700	1035990.0	4001022.0	.15384
sockeye	22	2018	0.753769	757.6390	1766.7600	1037790.0	4000386.0	.14705
sockeye	23	1868	0.76795	740.8540	1665.0500	1038290.0	4002153.0	.15000
sockeye	24	2191	0.786164	838.5480	2247.6700	1035100.0	4001610.0	.12903
sockeye	25	980	0.806931	260.549	585.311	349583.000	1359699.000	.14970
